date,open,high,low,close,adjclose,volume,ticker
2021-06-27,148.0,148.39999389648438,140.25,142.9499969482422,142.31776428222656,13727462,INDHOTEL.NS
2021-07-04,144.0,157.3000030517578,143.3000030517578,148.0,147.34544372558594,36460439,INDHOTEL.NS
2021-07-11,149.6999969482422,154.89999389648438,146.10000610351562,152.85000610351562,152.1739959716797,18784306,INDHOTEL.NS
2021-07-18,151.0,151.5500030517578,142.0,146.8000030517578,146.1507568359375,12274019,INDHOTEL.NS
2021-07-25,147.89999389648438,150.8000030517578,143.1999969482422,145.10000610351562,144.45826721191406,13664577,INDHOTEL.NS
2021-08-01,145.0500030517578,149.1999969482422,142.64999389648438,144.89999389648438,144.25914001464844,10114723,INDHOTEL.NS
2021-08-08,145.0,147.39999389648438,136.5,142.25,141.62088012695312,16561860,INDHOTEL.NS
2021-08-15,142.0,143.14999389648438,137.4499969482422,138.5500030517578,137.93724060058594,3807172,INDHOTEL.NS
2021-08-22,140.0,141.89999389648438,133.0500030517578,140.14999389648438,139.5301513671875,10106281,INDHOTEL.NS
2021-08-29,140.75,151.4499969482422,139.5500030517578,147.0,146.34986877441406,17520865,INDHOTEL.NS
2021-09-05,148.0,153.35000610351562,142.4499969482422,150.8000030517578,150.133056640625,16032720,INDHOTEL.NS
2021-09-12,151.75,158.0,148.3000030517578,149.0500030517578,148.3907928466797,19159920,INDHOTEL.NS
2021-09-19,149.1999969482422,186.89999389648438,147.8000030517578,178.8000030517578,178.0092315673828,128553517,INDHOTEL.NS
2021-09-26,182.0,200.5,178.10000610351562,184.10000610351562,183.28578186035156,86382914,INDHOTEL.NS
2021-10-03,185.4499969482422,211.6999969482422,184.0,202.64999389648438,201.75372314453125,90654325,INDHOTEL.NS
2021-10-10,204.1999969482422,237.39999389648438,201.0,229.5500030517578,228.53477478027344,85081626,INDHOTEL.NS
2021-10-17,231.64999389648438,235.0,202.85000610351562,204.64999389648438,203.74488830566406,67133761,INDHOTEL.NS
2021-10-24,208.89999389648438,213.6999969482422,186.6131134033203,190.68572998046875,189.84239196777344,34945243,INDHOTEL.NS
2021-10-31,187.6312713623047,210.17611694335938,186.85552978515625,208.86705017089844,207.9432830810547,29157314,INDHOTEL.NS
2021-11-07,210.4185333251953,218.0789337158203,204.6005096435547,214.3000030517578,213.3522186279297,47449833,INDHOTEL.NS
2021-11-14,215.35000610351562,224.1999969482422,207.0,210.5,209.5690155029297,33344430,INDHOTEL.NS
